programmeCourseId,studyYear,academicYear_programmeCourse,courseType,ConsistsOf,Includes
PC1745,1,2018-2019,elective,1022,10031
PC1746,1,2019-2020,compulsory,1296,10031
PC1747,1,2019-2020,compulsory,1194,10031
PC1748,1,2019-2020,compulsory-elective,1247,10031
PC1749,1,2019-2020,compulsory-elective,1248,10031
PC1750,1,2019-2020,compulsory-elective,1122,10031
PC1751,1,2019-2020,compulsory-elective,1105,10031
PC1752,1,2019-2020,elective,1293,10031
PC1753,1,2019-2020,elective,1272,10031
PC1754,1,2019-2020,elective,1259,10031
PC1755,1,2019-2020,elective,1116,10031
PC1756,1,2019-2020,elective,1061,10031
PC1757,1,2019-2020,elective,1008,10031
PC1758,1,2020-2021,compulsory,1119,10031
PC1759,1,2020-2021,compulsory-elective,1110,10031
PC1760,1,2020-2021,compulsory-elective,1011,10031
PC1761,1,2020-2021,elective,1229,10031
PC1762,1,2020-2021,elective,1198,10031
PC1763,1,2020-2021,elective,1163,10031
PC1764,1,2020-2021,elective,1073,10031
PC1765,1,2021-2022,compulsory,1299,10031
PC1766,1,2021-2022,compulsory,1292,10031
PC1767,1,2021-2022,compulsory-elective,1209,10031
PC1768,1,2021-2022,compulsory-elective,1168,10031
PC1769,1,2021-2022,compulsory-elective,1107,10031
PC1770,1,2021-2022,compulsory-elective,1080,10031
PC1771,1,2021-2022,elective,1293,10031
PC1772,1,2021-2022,elective,1284,10031
PC1773,1,2021-2022,elective,1204,10031
PC1774,1,2021-2022,elective,1104,10031
PC1775,1,2021-2022,elective,1025,10031
PC1776,1,2021-2022,elective,1024,10031
PC1777,1,2022-2023,compulsory,1139,10031
PC1778,1,2022-2023,compulsory-elective,1212,10031
PC1779,1,2022-2023,compulsory-elective,1190,10031
PC1780,1,2022-2023,compulsory-elective,1163,10031
PC1781,1,2022-2023,compulsory-elective,1130,10031
PC1782,1,2022-2023,compulsory-elective,1259,10031
PC1783,1,2022-2023,compulsory-elective,1176,10031
PC1784,1,2022-2023,compulsory-elective,1149,10031
PC1785,1,2022-2023,compulsory-elective,1041,10031
PC1786,1,2023-2024,compulsory,1265,10031
PC1787,1,2023-2024,compulsory-elective,1256,10031
PC1788,1,2023-2024,compulsory-elective,1110,10031
PC1789,1,2023-2024,compulsory-elective,1003,10031
PC1790,1,2023-2024,elective,1184,10031
PC1791,1,2023-2024,elective,1163,10031
PC1792,1,2023-2024,elective,1053,10031
PC1793,1,2023-2024,elective,1020,10031
PC1794,2,2013-2014,compulsory,1037,10031
PC1795,2,2013-2014,compulsory-elective,1288,10031
PC1796,2,2013-2014,compulsory-elective,1204,10031
PC1797,2,2013-2014,compulsory-elective,1149,10031
PC1798,2,2013-2014,elective,1259,10031
PC1799,2,2013-2014,elective,1251,10031
PC1800,2,2013-2014,elective,1111,10031
PC1801,2,2013-2014,elective,1080,10031
PC1802,2,2013-2014,elective,1071,10031
PC1803,2,2014-2015,compulsory,1015,10031
PC1804,2,2014-2015,compulsory-elective,1283,10031
PC1805,2,2014-2015,compulsory-elective,1142,10031
PC1806,2,2014-2015,compulsory-elective,1132,10031
PC1807,2,2014-2015,elective,1245,10031
PC1808,2,2014-2015,elective,1216,10031
PC1809,2,2014-2015,elective,1173,10031
PC1810,2,2014-2015,elective,1014,10031
PC1811,2,2015-2016,compulsory,1216,10031
PC1812,2,2015-2016,compulsory,1092,10031
PC1813,2,2015-2016,compulsory-elective,1264,10031
PC1814,2,2015-2016,compulsory-elective,1196,10031
PC1815,2,2015-2016,compulsory-elective,1028,10031
PC1816,2,2015-2016,elective,1171,10031
PC1817,2,2015-2016,elective,1145,10031
PC1818,2,2015-2016,elective,1087,10031
PC1819,2,2015-2016,elective,1086,10031
PC1820,2,2016-2017,compulsory,1058,10031
PC1821,2,2016-2017,compulsory-elective,1220,10031
PC1822,2,2016-2017,compulsory-elective,1213,10031
PC1823,2,2016-2017,compulsory-elective,1118,10031
PC1824,2,2016-2017,compulsory-elective,1098,10031
PC1825,2,2016-2017,elective,1241,10031
PC1826,2,2016-2017,elective,1236,10031
PC1827,2,2016-2017,elective,1215,10031
PC1828,2,2016-2017,elective,1161,10031
PC1829,2,2016-2017,elective,1010,10031
PC1830,2,2017-2018,compulsory,1030,10031
PC1831,2,2017-2018,compulsory-elective,1292,10031
PC1832,2,2017-2018,compulsory-elective,1222,10031
PC1833,2,2017-2018,compulsory-elective,1213,10031
PC1834,2,2017-2018,compulsory-elective,1199,10031
PC1835,2,2017-2018,elective,1261,10031
PC1836,2,2017-2018,elective,1255,10031
PC1837,2,2017-2018,elective,1253,10031
PC1838,2,2017-2018,elective,1185,10031
PC1839,2,2017-2018,elective,1105,10031
PC1840,2,2017-2018,elective,1091,10031
PC1841,2,2018-2019,compulsory,1228,10031
PC1842,2,2018-2019,compulsory,1094,10031
PC1843,2,2018-2019,compulsory-elective,1257,10031
PC1844,2,2018-2019,compulsory-elective,1176,10031
PC1845,2,2018-2019,compulsory-elective,1135,10031
PC1846,2,2018-2019,compulsory-elective,1020,10031
PC1847,2,2018-2019,compulsory-elective,1199,10031
PC1848,2,2018-2019,compulsory-elective,1171,10031
PC1849,2,2018-2019,compulsory-elective,1121,10031
PC1850,2,2018-2019,compulsory-elective,1023,10031
PC1851,2,2019-2020,compulsory,1031,10031
PC1852,2,2019-2020,compulsory-elective,1233,10031
PC1853,2,2019-2020,compulsory-elective,1189,10031
PC1854,2,2019-2020,compulsory-elective,1152,10031
PC1855,2,2019-2020,elective,1296,10031
PC1856,2,2019-2020,elective,1271,10031
PC1857,2,2019-2020,elective,1166,10031
PC1858,2,2019-2020,elective,1007,10031
PC1859,2,2020-2021,compulsory,1217,10031
PC1860,2,2020-2021,compulsory,1101,10031
PC1861,2,2020-2021,compulsory,1136,10031
PC1862,2,2020-2021,compulsory,1132,10031
PC1863,2,2020-2021,elective,1262,10031
PC1864,2,2020-2021,elective,1257,10031
PC1865,2,2020-2021,elective,1255,10031
PC1866,2,2020-2021,elective,1198,10031
PC1867,2,2020-2021,elective,1069,10031
PC1868,2,2020-2021,elective,1026,10031
PC1869,2,2021-2022,compulsory,1234,10031
PC1870,2,2021-2022,compulsory,1038,10031
PC1871,2,2021-2022,compulsory-elective,1251,10031
PC1872,2,2021-2022,compulsory-elective,1203,10031
PC1873,2,2021-2022,compulsory-elective,1172,10031
PC1874,2,2021-2022,compulsory-elective,1039,10031
PC1875,2,2021-2022,elective,1270,10031
PC1876,2,2021-2022,elective,1140,10031
PC1877,2,2021-2022,elective,1126,10031
PC1878,2,2021-2022,elective,1093,10031
PC1879,2,2021-2022,elective,1084,10031
PC1880,2,2022-2023,compulsory,1256,10031
PC1881,2,2022-2023,compulsory,1112,10031
PC1882,2,2022-2023,compulsory-elective,1286,10031
PC1883,2,2022-2023,compulsory-elective,1069,10031
PC1884,2,2022-2023,compulsory-elective,1052,10031
PC1885,2,2022-2023,compulsory-elective,1003,10031
PC1886,2,2022-2023,elective,1275,10031
PC1887,2,2022-2023,elective,1110,10031
PC1888,2,2022-2023,elective,1109,10031
PC1889,2,2022-2023,elective,1066,10031
PC1890,2,2022-2023,elective,1067,10031
PC1891,2,2022-2023,elective,1030,10031
PC1892,2,2023-2024,compulsory,1077,10031
PC1893,2,2023-2024,compulsory,1011,10031
PC1894,2,2023-2024,compulsory-elective,1218,10031
PC1895,2,2023-2024,compulsory-elective,1187,10031
PC1896,2,2023-2024,compulsory-elective,1162,10031
PC1897,2,2023-2024,compulsory-elective,1021,10031
PC1898,2,2023-2024,elective,1276,10031
PC1899,2,2023-2024,elective,1263,10031
PC1900,2,2023-2024,elective,1222,10031
PC1901,2,2023-2024,elective,1173,10031
PC1902,2,2023-2024,elective,1144,10031
PC1903,2,2023-2024,elective,1092,10031
PC1904,1,2013-2014,compulsory,1211,10032
PC1905,1,2013-2014,compulsory,1156,10032
PC1906,1,2013-2014,compulsory-elective,1251,10032
PC1907,1,2013-2014,compulsory-elective,1246,10032
PC1908,1,2013-2014,compulsory-elective,1146,10032
PC1909,1,2013-2014,compulsory-elective,1117,10032
PC1910,1,2013-2014,compulsory-elective,1290,10032
PC1911,1,2013-2014,compulsory-elective,1257,10032
PC1912,1,2013-2014,compulsory-elective,1170,10032
PC1913,1,2013-2014,compulsory-elective,1141,10032
PC1914,1,2014-2015,compulsory,1026,10032
PC1915,1,2014-2015,compulsory-elective,1138,10032
PC1916,1,2014-2015,compulsory-elective,1057,10032
PC1917,1,2014-2015,elective,1233,10032
PC1918,1,2014-2015,elective,1188,10032
PC1919,1,2014-2015,elective,1117,10032
PC1920,1,2014-2015,elective,1113,10032
PC1921,1,2014-2015,elective,1030,10032
PC1922,1,2015-2016,compulsory,1195,10032
PC1923,1,2015-2016,compulsory,1010,10032
PC1924,1,2015-2016,compulsory,1297,10032
PC1925,1,2015-2016,compulsory,1156,10032
PC1926,1,2015-2016,elective,1287,10032
PC1927,1,2015-2016,elective,1196,10032
PC1928,1,2015-2016,elective,1183,10032
PC1929,1,2015-2016,elective,1142,10032
PC1930,1,2015-2016,elective,1058,10032
PC1931,1,2016-2017,compulsory,1271,10032
PC1932,1,2016-2017,compulsory,1104,10032
PC1933,1,2016-2017,compulsory-elective,1258,10032
PC1934,1,2016-2017,compulsory-elective,1181,10032
PC1935,1,2016-2017,compulsory-elective,1142,10032
PC1936,1,2016-2017,compulsory-elective,1094,10032
PC1937,1,2016-2017,elective,1270,10032
PC1938,1,2016-2017,elective,1266,10032
PC1939,1,2016-2017,elective,1226,10032
PC1940,1,2016-2017,elective,1077,10032
PC1941,1,2016-2017,elective,1015,10032
PC1942,1,2017-2018,compulsory,1233,10032
PC1943,1,2017-2018,compulsory,1172,10032
PC1944,1,2017-2018,compulsory,1286,10032
PC1945,1,2017-2018,compulsory,1238,10032
PC1946,1,2017-2018,elective,1299,10032
PC1947,1,2017-2018,elective,1186,10032
PC1948,1,2017-2018,elective,1176,10032
PC1949,1,2017-2018,elective,1169,10032
PC1950,1,2017-2018,elective,1098,10032
PC1951,1,2017-2018,elective,1026,10032
PC1952,1,2018-2019,compulsory,1107,10032
PC1953,1,2018-2019,compulsory,1045,10032
PC1954,1,2018-2019,compulsory-elective,1205,10032
PC1955,1,2018-2019,compulsory-elective,1109,10032
PC1956,1,2018-2019,compulsory-elective,1104,10032
PC1957,1,2018-2019,elective,1266,10032
PC1958,1,2018-2019,elective,1130,10032
PC1959,1,2018-2019,elective,1115,10032
PC1960,1,2018-2019,elective,1094,10032
PC1961,1,2018-2019,elective,1008,10032
PC1962,1,2019-2020,compulsory,1123,10032
PC1963,1,2019-2020,compulsory,1015,10032
PC1964,1,2019-2020,compulsory-elective,1291,10032
PC1965,1,2019-2020,compulsory-elective,1148,10032
PC1966,1,2019-2020,compulsory-elective,1082,10032
PC1967,1,2019-2020,elective,1251,10032
PC1968,1,2019-2020,elective,1250,10032
PC1969,1,2019-2020,elective,1228,10032
PC1970,1,2019-2020,elective,1018,10032
PC1971,1,2020-2021,compulsory,1258,10032
PC1972,1,2020-2021,compulsory-elective,1289,10032
PC1973,1,2020-2021,compulsory-elective,1265,10032
PC1974,1,2020-2021,compulsory-elective,1116,10032
PC1975,1,2020-2021,elective,1282,10032
PC1976,1,2020-2021,elective,1234,10032
PC1977,1,2020-2021,elective,1209,10032
PC1978,1,2020-2021,elective,1114,10032
PC1979,1,2020-2021,elective,1098,10032
PC1980,1,2020-2021,elective,1030,10032
PC1981,1,2021-2022,compulsory,1147,10032
PC1982,1,2021-2022,compulsory-elective,1212,10032
PC1983,1,2021-2022,compulsory-elective,1183,10032
PC1984,1,2021-2022,compulsory-elective,1082,10032
PC1985,1,2021-2022,compulsory-elective,1003,10032
PC1986,1,2021-2022,elective,1281,10032
PC1987,1,2021-2022,elective,1265,10032
PC1988,1,2021-2022,elective,1171,10032
PC1989,1,2021-2022,elective,1148,10032
PC1990,1,2021-2022,elective,1118,10032
PC1991,1,2021-2022,elective,1080,10032
PC1992,1,2022-2023,compulsory,1293,10032
PC1993,1,2022-2023,compulsory-elective,1060,10032
PC1994,1,2022-2023,compulsory-elective,1016,10032
PC1995,1,2022-2023,elective,1253,10032
PC1996,1,2022-2023,elective,1232,10032
PC1997,1,2022-2023,elective,1227,10032
PC1998,1,2022-2023,elective,1210,10032
PC1999,1,2022-2023,elective,1201,10032
PC2000,1,2023-2024,compulsory,1179,10032
PC2001,1,2023-2024,compulsory,1073,10032
PC2002,1,2023-2024,compulsory,1291,10032
PC2003,1,2023-2024,compulsory,1103,10032
PC2004,1,2023-2024,elective,1296,10032
PC2005,1,2023-2024,elective,1155,10032
PC2006,1,2023-2024,elective,1150,10032
PC2007,1,2023-2024,elective,1094,10032
PC2008,1,2023-2024,elective,1010,10032
PC2009,2,2013-2014,compulsory,1077,10032
PC2010,2,2013-2014,compulsory-elective,1160,10032
PC2011,2,2013-2014,compulsory-elective,1112,10032
PC2012,2,2013-2014,compulsory-elective,1080,10032
PC2013,2,2013-2014,elective,1156,10032
PC2014,2,2013-2014,elective,1091,10032
PC2015,2,2013-2014,elective,1064,10032
PC2016,2,2013-2014,elective,1055,10032
PC2017,2,2013-2014,elective,1015,10032
PC2018,2,2014-2015,compulsory,1202,10032
PC2019,2,2014-2015,compulsory,1193,10032
PC2020,2,2014-2015,compulsory-elective,1124,10032
PC2021,2,2014-2015,compulsory-elective,1096,10032
PC2022,2,2014-2015,compulsory-elective,1066,10032
PC2023,2,2014-2015,elective,1133,10032
PC2024,2,2014-2015,elective,1131,10032
PC2025,2,2014-2015,elective,1082,10032
PC2026,2,2014-2015,elective,1052,10032
PC2027,2,2015-2016,compulsory,1253,10032
PC2028,2,2015-2016,compulsory,1228,10032
PC2029,2,2015-2016,compulsory-elective,1298,10032
PC2030,2,2015-2016,compulsory-elective,1233,10032
PC2031,2,2015-2016,compulsory-elective,1181,10032
PC2032,2,2015-2016,elective,1246,10032
PC2033,2,2015-2016,elective,1203,10032
PC2034,2,2015-2016,elective,1146,10032
PC2035,2,2015-2016,elective,1135,10032
PC2036,2,2015-2016,elective,1074,10032
PC2037,2,2016-2017,compulsory,1240,10032
PC2038,2,2016-2017,compulsory,1198,10032
PC2039,2,2016-2017,compulsory-elective,1282,10032
PC2040,2,2016-2017,compulsory-elective,1165,10032
PC2041,2,2016-2017,compulsory-elective,1079,10032
PC2042,2,2016-2017,elective,1291,10032
PC2043,2,2016-2017,elective,1285,10032
PC2044,2,2016-2017,elective,1137,10032
PC2045,2,2016-2017,elective,1085,10032
PC2046,2,2016-2017,elective,1018,10032
PC2047,2,2016-2017,elective,1003,10032
PC2048,2,2017-2018,compulsory,1122,10032
PC2049,2,2017-2018,compulsory,1084,10032
PC2050,2,2017-2018,compulsory-elective,1268,10032
PC2051,2,2017-2018,compulsory-elective,1224,10032
PC2052,2,2017-2018,compulsory-elective,1147,10032
PC2053,2,2017-2018,compulsory-elective,1104,10032
PC2054,2,2017-2018,compulsory-elective,1272,10032
PC2055,2,2017-2018,compulsory-elective,1233,10032
PC2056,2,2017-2018,compulsory-elective,1182,10032
PC2057,2,2017-2018,compulsory-elective,1108,10032
PC2058,2,2018-2019,compulsory,1237,10032
PC2059,2,2018-2019,compulsory,1025,10032
PC2060,2,2018-2019,compulsory-elective,1127,10032
PC2061,2,2018-2019,compulsory-elective,1126,10032
PC2062,2,2018-2019,compulsory-elective,1123,10032
PC2063,2,2018-2019,compulsory-elective,1015,10032
PC2064,2,2018-2019,elective,1268,10032
PC2065,2,2018-2019,elective,1257,10032
PC2066,2,2018-2019,elective,1154,10032
PC2067,2,2018-2019,elective,1147,10032
PC2068,2,2018-2019,elective,1034,10032
PC2069,2,2019-2020,compulsory,1194,10032
PC2070,2,2019-2020,compulsory,1108,10032
PC2071,2,2019-2020,compulsory-elective,1220,10032
PC2072,2,2019-2020,compulsory-elective,1097,10032
PC2073,2,2019-2020,compulsory-elective,1026,10032
PC2074,2,2019-2020,compulsory-elective,1010,10032
PC2075,2,2019-2020,elective,1222,10032
PC2076,2,2019-2020,elective,1218,10032
PC2077,2,2019-2020,elective,1188,10032
PC2078,2,2019-2020,elective,1177,10032
PC2079,2,2019-2020,elective,1107,10032
PC2080,2,2020-2021,compulsory,1282,10032
PC2081,2,2020-2021,compulsory,1074,10032
PC2082,2,2020-2021,compulsory,1272,10032
PC2083,2,2020-2021,compulsory,1239,10032
PC2084,2,2020-2021,elective,1290,10032
PC2085,2,2020-2021,elective,1187,10032
PC2086,2,2020-2021,elective,1179,10032
PC2087,2,2020-2021,elective,1157,10032
PC2088,2,2020-2021,elective,1047,10032
PC2089,2,2020-2021,elective,1035,10032
PC2090,2,2021-2022,compulsory,1249,10032
PC2091,2,2021-2022,compulsory,1177,10032
PC2092,2,2021-2022,compulsory,1099,10032
PC2093,2,2021-2022,compulsory,1054,10032
PC2094,2,2021-2022,elective,1294,10032
PC2095,2,2021-2022,elective,1104,10032
PC2096,2,2021-2022,elective,1062,10032
PC2097,2,2021-2022,elective,1019,10032
PC2098,2,2022-2023,compulsory,1102,10032
PC2099,2,2022-2023,compulsory-elective,1280,10032
PC2100,2,2022-2023,compulsory-elective,1156,10032
PC2101,2,2022-2023,compulsory-elective,1057,10032
PC2102,2,2022-2023,elective,1276,10032
PC2103,2,2022-2023,elective,1224,10032
PC2104,2,2022-2023,elective,1171,10032
PC2105,2,2022-2023,elective,1141,10032
PC2106,2,2022-2023,elective,1085,10032
PC2107,2,2023-2024,compulsory,1048,10032
PC2108,2,2023-2024,compulsory,1014,10032
PC2109,2,2023-2024,compulsory-elective,1289,10032
PC2110,2,2023-2024,compulsory-elective,1247,10032
PC2111,2,2023-2024,compulsory-elective,1209,10032
PC2112,2,2023-2024,compulsory-elective,1152,10032
PC2113,2,2023-2024,elective,1259,10032
PC2114,2,2023-2024,elective,1252,10032
PC2115,2,2023-2024,elective,1178,10032
PC2116,2,2023-2024,elective,1155,10032
PC2117,2,2023-2024,elective,1130,10032
PC2118,3,2013-2014,compulsory,1066,10032
PC2119,3,2013-2014,compulsory,1026,10032
PC2120,3,2013-2014,compulsory-elective,1176,10032
PC2121,3,2013-2014,compulsory-elective,1101,10032
PC2122,3,2013-2014,compulsory-elective,1047,10032
PC2123,3,2013-2014,compulsory-elective,1012,10032
PC2124,3,2013-2014,compulsory-elective,1290,10032
PC2125,3,2013-2014,compulsory-elective,1284,10032
PC2126,3,2013-2014,compulsory-elective,1276,10032
PC2127,3,2013-2014,compulsory-elective,1105,10032
PC2128,3,2014-2015,compulsory,1072,10032
PC2129,3,2014-2015,compulsory-elective,1140,10032
PC2130,3,2014-2015,compulsory-elective,1123,10032
PC2131,3,2014-2015,compulsory-elective,1006,10032
PC2132,3,2014-2015,elective,1234,10032
PC2133,3,2014-2015,elective,1085,10032
PC2134,3,2014-2015,elective,1078,10032
PC2135,3,2014-2015,elective,1037,10032
PC2136,3,2015-2016,compulsory,1247,10032
PC2137,3,2015-2016,compulsory-elective,1254,10032
PC2138,3,2015-2016,compulsory-elective,1252,10032
PC2139,3,2015-2016,compulsory-elective,1074,10032
PC2140,3,2015-2016,compulsory-elective,1014,10032
PC2141,3,2015-2016,elective,1226,10032
PC2142,3,2015-2016,elective,1215,10032
PC2143,3,2015-2016,elective,1102,10032
PC2144,3,2015-2016,elective,1026,10032
PC2145,3,2015-2016,elective,1013,10032
PC2146,3,2016-2017,compulsory,1186,10032
PC2147,3,2016-2017,compulsory,1004,10032
PC2148,3,2016-2017,compulsory-elective,1133,10032
PC2149,3,2016-2017,compulsory-elective,1122,10032
PC2150,3,2016-2017,compulsory-elective,1003,10032
PC2151,3,2016-2017,elective,1292,10032
PC2152,3,2016-2017,elective,1250,10032
PC2153,3,2016-2017,elective,1168,10032
PC2154,3,2016-2017,elective,1094,10032
PC2155,3,2016-2017,elective,1038,10032
PC2156,3,2017-2018,compulsory,1236,10032
PC2157,3,2017-2018,compulsory,1109,10032
PC2158,3,2017-2018,compulsory-elective,1200,10032
PC2159,3,2017-2018,compulsory-elective,1189,10032
PC2160,3,2017-2018,compulsory-elective,1075,10032
PC2161,3,2017-2018,elective,1157,10032
PC2162,3,2017-2018,elective,1126,10032
PC2163,3,2017-2018,elective,1088,10032
PC2164,3,2017-2018,elective,1083,10032
PC2165,3,2017-2018,elective,1060,10032
PC2166,3,2017-2018,elective,1037,10032
PC2167,3,2018-2019,compulsory,1266,10032
PC2168,3,2018-2019,compulsory,1206,10032
PC2169,3,2018-2019,compulsory,1295,10032
PC2170,3,2018-2019,compulsory,1281,10032
PC2171,3,2018-2019,elective,1259,10032
PC2172,3,2018-2019,elective,1216,10032
PC2173,3,2018-2019,elective,1079,10032
PC2174,3,2018-2019,elective,1017,10032
PC2175,3,2019-2020,compulsory,1230,10032
PC2176,3,2019-2020,compulsory-elective,1239,10032
PC2177,3,2019-2020,compulsory-elective,1217,10032
PC2178,3,2019-2020,elective,1291,10032
PC2179,3,2019-2020,elective,1277,10032
PC2180,3,2019-2020,elective,1157,10032
PC2181,3,2019-2020,elective,1144,10032
PC2182,3,2019-2020,elective,1120,10032
PC2183,3,2019-2020,elective,1105,10032
PC2184,3,2020-2021,compulsory,1224,10032
PC2185,3,2020-2021,compulsory,1045,10032
PC2186,3,2020-2021,compulsory-elective,1286,10032
